Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
292530305000137;1;1;257780;257180;600;3;20;47;66;44;10;2;2;0;6;
292530305000138;1;0;172968;172968;0;5;11;35;45;22;13;1;1;0;3;
292530305000139;1;1;455206;454606;600;4;18;62;93;81;23;9;3;1;6;
292530305000140;1;0;223079;223079;0;6;24;55;66;31;4;3;0;1;12;
292530305000141;1;0;165073;165073;0;19;29;68;53;12;0;2;1;1;11;
292530305000142;1;0;216964;216964;0;9;36;69;53;27;2;1;1;1;34;
292530305000143;1;1;238478;237968;510;1;15;47;77;40;5;1;1;1;2;
292530305000144;1;9;902329;898824;3505;18;75;193;176;96;24;12;5;11;18;
292530305000145;1;0;240965;240965;0;12;34;87;66;36;6;5;1;0;9;
292530305000146;1;0;13580;13580;0;1;0;7;6;2;0;0;0;0;0;
292530305000147;1;1;275330;274820;510;20;59;128;105;25;2;3;0;0;10;
292530305000148;1;0;328894;328894;0;29;66;133;118;34;4;3;0;0;9;
292530305000150;1;0;47826;47826;0;0;0;2;5;9;3;0;2;0;1;
292530305000151;1;1;422855;419855;3000;0;0;1;14;17;9;20;14;7;4;
292530305000152;1;2;428629;425829;2800;0;8;20;66;70;30;19;9;0;2;
292530305000153;1;0;410822;410822;0;3;11;42;81;69;18;14;2;1;12;
292530307000001;1;0;430757;430757;0;3;9;12;42;49;22;26;11;3;32;
292530307000002;1;0;129174;129174;0;1;6;15;42;21;8;2;1;0;5;
292530307000003;1;0;240602;240602;0;15;45;92;78;40;4;0;0;0;26;
292530307000004;1;10;489026;471326;17700;1;2;9;57;44;16;9;16;7;1;
292530307000005;1;0;281552;281552;0;3;14;47;64;36;14;8;3;1;14;
292530307000006;1;0;408835;408835;0;2;4;16;42;23;16;15;11;7;10;
292530307000007;1;0;558598;558598;0;0;6;15;46;43;21;31;12;8;11;
292530307000008;1;1;178015;177215;800;0;3;8;19;30;8;8;7;1;6;
292530307000009;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
292530307000010;1;0;170992;170992;0;1;8;25;41;31;8;2;1;0;6;
292530307000011;1;1;239396;238596;800;5;22;71;74;46;4;0;1;0;21;
292530307000012;1;6;214108;209629;4479;4;17;38;47;25;8;9;4;0;4;
292530307000013;8;0;312324;312324;0;15;42;97;84;28;7;4;1;1;11;
292530307000014;8;1;263773;263263;510;4;16;42;43;31;7;5;2;3;1;
292530307000015;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
292530307000016;7;0;135984;135984;0;11;41;66;48;4;0;0;0;0;6;
292530307000017;8;0;30987;30987;0;4;9;13;5;2;3;0;0;0;11;
292530307000018;1;0;617320;617320;0;1;6;13;24;27;21;16;28;11;9;
292530307000019;1;2;255712;254412;1300;4;19;30;41;24;15;10;6;2;5;
292530307000020;1;0;180276;180276;0;2;11;41;56;29;6;1;2;0;11;
292530307000021;1;0;201688;201688;0;8;23;58;54;29;5;3;0;0;11;
292530307000022;1;0;254972;254972;0;8;50;89;80;36;3;3;0;0;2;
292530307000023;1;2;248811;247211;1600;1;6;16;23;44;7;11;9;1;9;
292530307000024;1;0;361260;361260;0;1;5;22;39;49;21;17;7;1;4;
292530307000025;1;12;248993;228343;20650;1;6;27;50;41;13;16;3;0;6;
292530307000026;1;3;279813;276592;3221;0;1;10;36;46;26;18;5;0;3;
292530307000027;1;1;435645;434895;750;10;51;103;119;66;5;2;1;1;20;
292530307000028;1;0;309646;309646;0;3;16;54;84;52;8;3;2;1;5;
292530307000029;1;0;195138;195138;0;4;30;57;71;20;2;1;0;1;4;
292530307000030;1;0;307159;307159;0;23;52;126;102;35;4;1;1;0;30;
292530310000001;1;3;107090;102870;4220;1;8;31;22;10;4;3;3;0;21;
292530310000002;8;0;106356;106356;0;0;18;41;20;5;1;3;2;0;5;
292530310000003;8;0;50507;50507;0;2;13;15;14;4;0;1;0;1;4;
292530310000004;8;0;47099;47099;0;22;22;26;7;2;0;0;0;0;10;
292530310000005;7;0;70083;70083;0;39;28;31;17;0;0;0;0;0;2;
292530310000006;8;0;12312;12312;0;27;8;8;1;0;0;0;0;0;1;
292530310000007;7;4;59682;58770;912;44;24;34;13;1;0;0;0;0;13;
292530310000008;8;0;132502;132502;0;7;23;43;45;11;3;1;1;0;16;
292530310000009;8;0;69445;69445;0;7;15;26;20;6;1;0;0;0;2;
292530310000010;7;1;62719;62219;500;19;14;22;20;3;0;1;1;0;6;
292530310000011;8;0;139267;139267;0;4;22;69;33;21;2;1;1;0;6;
292530310000012;8;0;449979;449979;0;12;68;133;131;48;10;8;2;2;12;
292530310000013;8;1;271179;269779;1400;23;55;105;76;31;6;0;3;0;29;
292530310000014;8;0;37849;37849;0;0;6;19;14;4;2;0;0;0;0;
292530310000015;5;0;21545;21545;0;7;10;9;12;1;0;0;0;0;14;
292530310000016;5;0;23479;23479;0;4;10;11;7;0;2;0;0;0;5;
292530310000017;8;0;11343;11343;0;2;4;3;3;0;0;0;0;0;0;
292530315000001;1;0;166474;166474;0;6;20;51;50;16;2;2;2;0;4;
292530315000002;8;0;222360;222360;0;19;71;89;70;22;3;2;0;0;54;
292530315000003;8;0;73231;73231;0;3;14;14;21;8;1;0;0;1;2;
292530320000001;1;6;268294;259234;9060;9;32;71;81;38;5;4;2;0;22;
292530320000002;1;6;304722;285612;19110;1;2;10;28;28;7;7;4;8;5;
292530320000003;1;0;170323;170323;0;1;11;28;45;31;8;1;0;0;4;
292530320000004;1;0;198269;198269;0;1;12;38;42;26;6;3;3;1;5;
292530320000005;8;0;372726;372726;0;13;41;101;102;50;3;3;2;3;23;
292530320000006;8;0;219097;219097;0;24;58;87;58;17;1;2;0;1;35;
292530320000008;8;0;69341;69341;0;17;23;37;29;4;0;0;0;0;19;
292530320000009;1;0;38401;38401;0;2;2;9;12;3;1;2;1;0;6;
292530320000010;1;0;589633;589633;0;1;23;95;161;77;18;10;6;3;9;
292530320000011;1;4;355737;353617;2120;0;11;61;78;49;21;17;4;0;11;
292530320000012;1;0;145685;145685;0;1;16;22;49;25;7;4;1;1;0;
292530320000013;1;0;206346;206346;0;0;14;33;58;33;7;4;1;1;0;
292530320000014;1;0;193378;193378;0;2;28;62;48;26;5;1;1;0;5;
292530320000015;1;0;237926;237926;0;3;5;40;52;38;11;4;3;0;9;
292530320000016;1;0;134161;134161;0;0;4;46;61;19;1;0;0;0;3;
292530320000017;1;0;125654;125654;0;2;11;23;38;18;3;0;0;1;5;
292530320000018;1;0;309951;309951;0;27;65;90;90;31;4;3;2;1;28;
292540205000001;1;0;238073;238073;0;3;23;47;59;28;5;5;3;0;4;
292540205000002;1;0;235982;235982;0;13;24;53;52;10;6;1;3;2;7;
292540205000003;1;0;200740;200740;0;14;43;83;74;14;1;0;1;0;12;
292540205000004;1;0;193074;193074;0;19;53;66;76;12;0;0;0;1;17;
292540205000005;1;2;153189;152169;1020;4;19;46;62;11;3;3;0;0;3;
292540205000006;8;0;45784;45784;0;1;6;14;14;5;0;0;0;1;0;
292540205000007;8;0;58808;58808;0;0;13;27;23;7;2;0;1;0;1;
292540205000008;8;0;38272;38272;0;0;7;20;21;7;0;0;0;0;0;
292540205000009;8;0;15533;15533;0;0;2;9;4;1;0;0;1;0;0;
292540205000010;1;4;391048;388940;2108;1;9;24;74;33;6;9;8;2;0;
292540205000011;1;0;151229;151229;0;20;23;77;59;6;0;0;0;0;2;
292540205000012;1;0;168837;168837;0;8;26;52;74;13;2;0;0;0;4;
292540205000013;1;1;174323;174073;250;9;32;76;79;7;1;0;1;0;11;
292540210000001;1;0;95973;95973;0;7;18;47;38;6;1;0;1;0;4;
292540210000002;5;1;227619;227619;0;22;49;79;88;14;2;1;1;0;7;
292540210000003;5;2;188229;187719;510;18;34;64;51;9;3;0;0;1;9;
292540210000004;5;0;7630;7630;0;4;4;5;2;0;0;0;0;0;3;
292540210000005;8;0;19495;19495;0;1;5;11;10;4;0;0;0;0;0;
292540210000006;8;1;31870;31360;510;1;7;11;11;9;1;1;0;0;1;
292540210000007;5;2;286406;285386;1020;15;38;69;71;29;1;5;4;1;3;
292550105000001;1;0;320916;320916;0;4;14;47;63;30;5;4;3;3;3;
292550105000002;1;0;219323;219323;0;8;14;38;45;29;8;2;1;1;26;
292550105000003;1;1;169850;168790;1060;16;22;41;45;15;4;1;2;0;28;
292550105000004;1;0;152515;152515;0;12;40;47;43;18;0;1;1;0;58;
292550105000005;1;2;145003;143503;1500;57;58;76;40;19;2;0;0;0;19;
292550105000006;1;0;429543;429543;0;20;51;103;122;54;14;7;0;1;26;
292550105000007;1;0;92949;92949;0;2;4;5;10;6;4;9;0;0;3;
292550105000008;1;0;353565;353565;0;1;4;24;43;30;12;12;4;6;2;
292550105000009;1;3;315573;313053;2520;0;7;18;40;32;17;8;8;3;2;
292550105000010;1;2;301364;301064;300;3;22;47;68;47;12;4;4;0;6;
292550105000011;1;0;251753;251753;0;0;7;15;45;34;7;7;5;1;3;
292550105000012;1;5;308813;279293;29520;2;5;29;43;23;10;10;6;2;1;
292550105000013;1;0;269571;269571;0;9;13;27;49;29;11;5;2;3;1;
292550105000014;1;0;173912;173912;0;2;4;11;27;24;8;7;3;0;3;
292550105000015;1;0;124376;124376;0;1;8;15;19;12;3;4;3;1;3;
292550105000016;1;0;93913;93913;0;5;12;25;26;8;2;3;0;0;3;
292550105000017;8;16;174975;169613;5362;47;37;69;36;5;1;3;3;1;24;
292550105000018;8;84;40783;17431;23352;24;11;19;12;1;0;0;0;1;39;
292550105000019;5;0;51212;51212;0;16;18;21;14;3;0;1;0;0;27;
292550105000020;8;0;24072;24072;0;0;3;9;6;5;0;0;0;0;0;
292550105000021;8;0;137460;137460;0;12;36;56;43;12;0;1;0;0;8;
292550105000022;5;0;111135;111135;0;6;38;61;34;6;0;0;0;0;8;
292550105000023;8;0;61494;61494;0;1;1;13;18;2;0;0;0;1;2;
292550105000024;8;0;219594;219594;0;10;38;73;65;16;3;1;3;1;6;
292550105000025;5;0;179008;179008;0;9;24;54;64;21;0;2;0;0;7;
292550105000026;5;0;177206;177206;0;12;26;58;68;16;3;1;0;0;5;
292550105000027;5;3;170150;168120;2030;10;17;38;58;19;1;5;0;0;6;
292550105000028;5;0;142511;142511;0;4;13;27;32;17;3;2;1;2;3;
292550105000029;8;0;51755;51755;0;1;9;20;15;7;0;0;0;1;5;
292550105000030;8;3;71174;70994;180;14;21;31;27;3;0;1;1;0;19;
292550105000031;8;15;28979;24939;4040;4;10;19;6;0;1;0;0;0;6;
292550105000032;8;0;91893;91893;0;2;3;11;12;7;3;5;1;2;3;
292550105000034;1;1;173487;173487;0;29;44;65;64;13;1;0;2;0;8;
292550105000035;1;0;96530;96530;0;17;27;46;29;6;1;1;0;0;12;
292550105000036;1;0;105107;105107;0;19;25;36;49;5;0;0;0;0;10;
292550105000037;1;0;92403;92403;0;11;25;29;26;11;3;0;0;0;14;
292550105000038;1;0;95721;95721;0;10;23;25;22;5;4;1;1;1;16;
292550105000039;1;0;27861;27861;0;2;7;9;9;1;1;0;0;0;0;
292550105000040;1;0;217264;217264;0;2;13;29;50;21;5;7;1;2;4;
292550105000041;1;1;212793;212073;720;71;74;90;67;12;1;1;0;1;17;
292550105000042;8;0;4290;4290;0;0;2;1;1;2;0;0;0;0;0;
292550105000043;8;0;151338;151338;0;19;19;44;41;20;3;3;1;0;3;
292550105000044;8;0;46212;46212;0;1;3;15;19;4;1;0;0;0;1;
292550110000001;1;3;130647;127407;3240;23;31;59;37;11;3;0;1;0;7;
292550110000002;1;0;253675;253675;0;12;16;53;40;33;6;9;3;3;5;
292550110000003;8;0;41079;41079;0;35;17;17;10;3;0;0;0;0;9;
292550110000004;8;0;152242;152242;0;11;28;52;29;30;3;6;3;0;43;
292550110000005;8;0;17333;17333;0;6;5;11;6;0;0;0;0;0;3;
292550110000006;8;0;152051;152051;0;1;39;66;71;3;1;1;2;1;0;
292550110000007;5;0;21369;21369;0;5;20;12;2;1;0;0;0;0;3;
292550110000008;5;0;19054;19054;0;3;8;4;7;1;0;0;0;0;2;
292550110000009;8;3;204090;203156;934;10;30;67;56;15;3;2;2;2;3;
292550110000010;5;0;8352;8352;0;3;4;4;2;0;0;0;0;0;3;
292550110000011;5;0;14142;14142;0;11;6;7;0;0;1;0;0;0;6;
292550110000012;5;0;49654;49654;0;7;16;22;15;3;0;2;0;0;4;
292550110000013;5;0;113066;113066;0;10;25;42;36;8;4;1;0;0;2;
292550110000014;8;0;44046;44046;0;1;5;8;11;4;2;1;0;0;0;
292550110000015;8;1;78017;77387;630;4;18;19;16;8;2;1;1;0;11;
292550110000016;5;0;24952;24952;0;11;8;11;12;0;0;0;0;0;5;
292550110000017;8;0;18822;18822;0;6;5;6;2;0;0;1;0;0;9;
292550110000018;1;0;75647;75647;0;13;19;29;20;4;2;0;0;1;4;
292550110000019;1;0;91611;91611;0;6;9;10;16;14;0;4;1;1;2;
292550110000020;1;0;40322;40322;0;3;3;9;12;9;2;2;0;0;2;
292560005000001;1;1;232281;231371;910;10;30;74;61;22;8;3;1;0;5;
292560005000002;1;2;116106;114656;1450;11;37;59;49;7;1;0;1;0;11;
292560005000003;1;1;165675;165075;600;27;53;90;51;11;4;0;0;0;0;
292560005000004;1;0;404208;404208;0;11;12;39;60;31;14;4;6;1;29;
292560005000005;1;1;149246;148246;1000;63;80;86;50;2;0;0;0;0;42;
292560005000006;1;1;131057;130557;500;24;41;63;53;13;1;0;0;0;14;
292560005000007;8;0;14458;14458;0;0;4;6;7;1;0;0;0;0;0;
292560005000008;8;0;83218;83218;0;24;16;21;26;11;1;0;1;0;16;
292560005000009;8;2;92252;91542;710;43;30;41;31;7;1;0;0;0;25;
292560005000010;5;0;65002;65002;0;19;15;24;24;6;0;0;0;0;29;
292560005000011;5;0;107956;107956;0;23;25;42;43;11;0;2;0;0;10;
292560005000012;1;2;164837;163487;1350;37;36;60;70;8;4;0;0;1;42;
292560005000013;1;1;282510;282360;150;12;23;45;83;23;10;6;1;1;25;
292560005000014;1;1;152228;151978;250;33;60;88;47;11;1;0;1;0;4;
292560005000015;1;1;114144;114144;0;16;26;54;45;10;0;0;0;0;16;
292560005000016;8;0;16312;16312;0;3;2;10;6;1;1;0;0;0;8;
292560010000001;1;0;81060;81060;0;21;29;46;26;1;1;0;0;0;49;
292560010000002;8;0;77606;77606;0;15;28;30;34;5;1;0;0;0;1;
292560010000003;5;1;20385;19725;660;14;2;10;7;2;0;0;0;0;4;
292560010000004;5;2;85477;84517;960;17;24;38;45;6;2;0;0;0;0;
292560010000005;5;1;72161;72161;0;21;26;37;29;2;0;0;0;0;43;
292560010000006;5;1;52673;52501;172;14;19;25;20;6;0;0;0;0;1;
292560010000007;5;2;30361;30249;112;14;17;15;8;3;0;0;0;0;12;
292560010000008;8;0;19156;19156;0;5;9;10;9;1;0;0;0;0;5;
292560010000009;5;0;83387;83387;0;22;35;37;29;2;0;0;1;0;8;
292560010000011;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
292560010000012;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
292560010000013;1;0;128453;128453;0;41;54;57;51;3;0;0;0;0;30;
292570905000001;1;0;252489;252489;0;12;19;43;82;27;5;4;3;1;11;
292570905000003;1;1;187325;186825;500;12;29;45;64;10;5;8;0;0;2;
292570905000004;1;0;188345;188345;0;28;52;62;80;10;0;3;0;1;9;
292570905000005;8;0;39616;39616;0;15;24;12;22;0;0;0;0;0;6;
292570905000006;8;0;52220;52220;0;12;10;25;23;2;0;0;0;0;1;
292570905000007;8;0;76265;76265;0;28;29;26;26;4;0;0;0;0;1;
292570905000008;8;1;119859;119384;475;31;23;37;40;9;1;1;1;0;2;
292570905000009;8;0;138785;138785;0;40;42;43;56;6;0;0;0;0;2;
292570905000010;8;0;163433;163433;0;88;52;59;74;9;0;0;0;0;5;
292570905000011;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
292570905000012;8;0;76634;76634;0;26;23;28;34;3;0;0;0;0;1;
292570905000013;8;0;111606;111606;0;59;23;43;54;4;0;0;0;0;62;
292570905000014;8;1;93870;93570;300;36;29;37;33;3;1;0;0;0;1;
292570905000015;8;0;125776;125776;0;39;61;54;44;10;0;1;0;0;1;
292570905000016;8;0;35175;35175;0;11;7;14;18;0;0;0;0;0;0;
292570905000017;8;0;28338;28338;0;11;12;6;11;4;0;0;0;0;0;
292570905000018;8;0;146704;146704;0;30;31;38;46;10;1;0;0;0;0;
292570905000019;8;0;18762;18762;0;5;17;5;4;0;1;0;0;0;14;
292570905000020;5;0;47264;47264;0;8;11;19;18;3;0;0;0;0;0;
292570905000021;8;0;87810;87810;0;13;21;22;27;7;1;2;0;0;4;
292570905000022;8;0;90417;90417;0;23;23;35;39;3;0;0;0;0;3;
292570905000023;8;0;60453;60453;0;16;19;24;32;2;1;0;0;0;0;
292570905000024;8;0;62451;62451;0;10;15;14;20;6;1;0;0;0;0;
292570905000025;8;0;52870;52870;0;7;12;16;12;9;1;1;0;0;0;
292570905000026;1;0;50869;50869;0;13;11;24;19;5;0;0;0;0;1;
292570905000027;1;0;198856;198856;0;20;30;63;68;16;4;3;0;0;57;
292570905000028;1;0;208567;208567;0;44;62;74;93;18;2;1;0;0;55;
292570905000029;8;0;37969;37969;0;10;16;16;14;1;0;0;0;0;0;
292570905000030;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
292575805000001;1;1;65881;65631;250;28;17;29;30;3;0;0;0;0;8;
292575805000002;1;0;92506;92506;0;26;20;37;29;13;0;0;0;0;4;
292575805000003;1;2;182324;181590;734;65;65;73;57;14;3;1;0;0;38;
292575805000004;1;3;161615;161415;200;35;42;75;71;12;0;0;1;0;18;
292575805000005;1;1;517484;517484;0;56;125;163;165;39;13;5;1;1;10;
292575805000006;1;3;128764;121554;7210;3;8;19;36;11;6;2;1;0;1;
292575805000007;1;10;88671;84859;3812;21;22;23;32;12;1;1;0;0;8;
292575805000008;8;0;87269;87269;0;14;24;41;31;10;1;1;0;0;0;
292575805000009;8;0;148040;148040;0;40;51;68;46;17;2;0;0;0;5;
292575805000010;8;0;105648;105648;0;30;26;41;27;8;3;0;1;0;20;
292575805000011;8;0;99105;99105;0;56;49;47;25;3;0;0;0;0;21;
292575805000012;8;1;86823;84673;2150;23;48;36;27;6;0;0;0;0;14;
292575805000013;8;0;54778;54778;0;16;31;24;19;3;0;0;0;0;2;
292575805000014;8;0;141655;141655;0;19;49;39;36;13;3;5;0;0;0;
292575805000015;5;2;188258;187866;392;14;22;49;57;37;6;1;0;0;2;
292575805000016;8;0;54131;54131;0;33;17;22;16;5;1;0;0;0;29;
292575805000017;8;0;99488;99488;0;49;34;38;31;10;0;1;0;0;10;
292575805000018;8;0;117846;117846;0;20;48;57;42;2;0;0;0;0;1;
292575805000019;8;0;86864;86864;0;9;32;34;29;2;2;0;2;0;1;
292575805000020;8;1;125413;124813;600;56;61;61;45;2;2;1;0;0;3;
292575805000021;8;1;72303;71913;390;21;22;30;30;6;1;0;0;0;4;
292575805000022;5;1;263599;263089;510;11;51;74;75;37;4;3;0;0;1;
292575805000023;5;1;146891;145691;1200;12;33;54;55;17;3;0;0;0;3;
292575805000024;8;0;104514;104514;0;11;44;53;38;5;0;0;0;0;1;
292575805000025;8;0;75708;75708;0;40;50;23;19;6;0;0;0;0;7;
292575805000026;8;0;53940;53940;0;25;23;27;18;4;0;0;0;0;22;
292575805000027;5;1;17725;17725;0;15;14;7;4;1;0;0;0;0;8;
292575805000028;8;1;165393;164718;675;49;59;81;34;7;3;1;0;0;4;
292575805000030;1;0;214377;214377;0;17;26;39;56;26;4;7;2;0;5;
292575805000031;1;2;280983;279483;1500;26;45;63;67;26;9;5;1;2;19;
292575805000032;1;0;15708;15708;0;0;6;4;9;1;0;0;0;0;0;
292575805000033;1;1;85905;85395;510;21;17;24;35;9;2;1;0;0;2;
292575805000034;1;0;359079;359079;0;8;20;37;94;45;7;8;3;1;11;
292575805000035;1;0;6749;6749;0;7;1;2;4;0;0;0;0;0;1;
292575805000036;1;5;462893;455896;6997;16;42;68;97;61;16;6;3;2;7;
292575805000037;8;0;46652;46652;0;22;20;22;18;2;0;0;0;0;4;
292575805000038;8;0;39754;39754;0;13;12;16;9;0;0;1;0;0;6;
292575805000039;8;2;72834;71299;1535;40;56;27;22;4;0;0;0;0;7;
292575805000040;5;0;49392;49392;0;6;15;17;23;3;1;1;0;0;0;
292575805000041;8;0;60170;60170;0;11;17;19;17;6;0;0;0;0;2;
292580805000001;1;0;231107;231107;0;2;8;39;54;37;8;3;4;0;5;
292580805000002;1;0;131211;131211;0;1;12;23;34;21;6;2;0;0;6;
292580805000003;1;3;225112;222302;2810;31;64;88;98;15;1;2;0;0;0;
292580805000004;1;1;85951;85441;510;33;23;36;34;5;1;0;0;0;4;
292580805000005;1;0;274152;274152;0;29;34;50;73;21;6;8;1;1;15;
292580805000006;1;0;600316;600316;0;53;89;114;141;59;15;13;8;1;25;
292580805000007;1;0;410463;410463;0;23;36;98;121;60;15;8;1;0;6;
292580805000008;1;0;175304;175304;0;36;50;82;79;9;0;0;0;0;15;
292580805000009;1;0;142667;142667;0;41;58;78;46;9;1;1;0;0;17;
292580805000010;1;1;172740;172230;510;3;8;18;26;17;4;7;3;1;2;
292580805000011;8;0;35324;35324;0;20;15;14;12;2;0;0;1;0;50;
292580805000012;8;0;14744;14744;0;6;5;7;5;0;0;1;0;0;1;
292580805000013;8;1;65712;65712;0;29;21;28;24;5;0;0;0;0;25;
292580805000014;8;0;23052;23052;0;6;6;14;12;0;0;0;0;0;0;
292580805000015;8;0;102044;102044;0;26;31;46;39;11;1;0;0;0;11;
292580805000016;8;0;38174;38174;0;10;10;18;20;0;0;0;0;0;2;
292580805000017;8;0;92184;92184;0;19;29;41;39;6;1;0;0;0;7;
292580805000018;8;0;93091;93091;0;26;44;41;38;2;1;0;0;0;13;
292580805000019;8;0;105911;105911;0;68;30;43;48;7;0;0;0;0;1;
292580805000020;8;0;109017;109017;0;62;24;50;46;7;0;0;0;0;31;
292580805000021;8;0;28758;28758;0;19;16;9;12;2;0;0;0;0;3;
292580805000022;8;0;74040;74040;0;13;31;34;22;3;0;1;0;0;2;
292580805000023;8;0;103933;103933;0;23;46;43;46;4;0;0;0;0;3;
292580805000024;8;0;33190;33190;0;9;14;12;15;3;0;0;0;0;11;
292580805000025;8;0;51495;51495;0;23;26;26;20;0;1;0;0;0;3;
292580805000026;8;0;124825;124825;0;16;22;49;32;11;5;0;0;0;1;
292580805000027;8;0;55906;55906;0;27;14;22;26;2;0;0;1;0;43;
292580805000028;5;0;81237;81237;0;8;22;39;26;6;1;0;0;0;2;
292580805000029;5;1;55381;55381;0;9;6;19;30;6;0;0;0;0;3;
292580805000030;5;0;82053;82053;0;21;36;39;30;1;0;0;0;0;8;
292580805000031;5;1;162354;162114;240;10;29;50;67;25;3;0;0;0;1;
292580805000032;5;0;139801;139801;0;25;34;65;74;7;1;0;0;0;3;
292580805000033;1;0;152859;152859;0;1;6;29;43;15;7;1;2;0;3;
292580805000034;1;0;288008;288008;0;27;42;96;97;33;2;3;1;1;6;
292580805000035;1;0;84144;84144;0;30;47;61;27;5;0;0;0;0;7;
292580805000036;1;0;80913;80913;0;29;34;43;31;5;0;1;0;0;5;
292580805000037;1;0;73806;73806;0;23;54;33;18;4;0;0;0;0;3;
292580808000001;1;1;107129;106619;510;17;15;39;50;7;3;0;0;0;24;
292580808000002;1;0;174914;174914;0;37;41;70;71;14;1;2;0;0;13;
292580808000003;8;0;69214;69214;0;40;32;27;31;1;0;0;0;0;14;
292580808000004;8;0;70847;70847;0;18;25;31;32;3;0;0;0;0;3;
292580808000005;8;0;64846;64846;0;23;27;31;26;2;0;0;0;0;0;
292580808000006;8;0;44385;44385;0;6;12;21;17;3;2;0;0;0;0;
292580808000007;8;0;31379;31379;0;13;18;9;13;2;0;0;0;0;1;
292580808000008;8;0;37000;37000;0;7;7;8;18;0;1;0;0;0;1;
292580808000009;8;0;32446;32446;0;1;15;14;15;1;0;0;0;0;2;
292590705000001;1;2;202712;201712;1000;10;24;37;55;29;9;4;1;0;2;
292590705000002;1;0;203292;203292;0;18;24;48;49;18;4;4;1;1;17;
292590705000003;1;0;191380;191380;0;6;14;26;45;25;4;7;0;0;7;
292590705000004;1;0;251185;251185;0;28;33;58;40;13;2;1;2;1;3;
292590705000005;8;0;97533;97533;0;52;29;34;45;4;1;0;0;0;6;
292590705000006;8;26;11572;7910;3662;25;7;7;3;0;0;0;0;0;30;
292590705000007;8;0;60496;60496;0;42;20;33;21;2;0;0;0;0;11;
292590705000008;8;1;84353;83941;412;62;47;32;27;6;0;0;0;0;66;
292590705000009;8;0;74251;74251;0;43;33;29;27;2;0;0;0;0;7;
292590705000010;8;1;70644;70644;0;16;17;45;23;2;0;0;0;0;7;
292590705000011;8;13;73814;70409;3405;58;13;29;28;3;0;1;0;0;7;
292590705000012;8;0;41743;41743;0;22;18;14;13;1;0;0;0;0;2;
292590705000013;5;0;102070;102070;0;45;41;35;50;5;3;0;0;0;4;
292590705000014;8;0;83654;83654;0;39;24;39;25;3;0;0;0;0;3;
292590705000015;8;0;86940;86940;0;17;7;17;28;8;2;0;0;0;4;
292590705000016;8;0;37508;37508;0;35;11;12;14;0;0;0;0;0;2;
292590705000017;8;0;61703;61703;0;41;20;29;29;0;0;0;0;0;26;
292590705000018;8;0;69162;69162;0;42;17;16;33;3;0;0;0;0;8;
292590705000019;8;0;52673;52673;0;33;16;31;17;4;0;0;0;0;10;
292590705000020;8;0;89712;89712;0;19;18;27;28;5;2;1;0;0;2;
292590705000021;8;2;65184;65014;170;60;28;28;23;3;0;0;0;0;12;
292590705000022;1;0;187970;187970;0;29;45;55;65;21;4;1;1;0;0;
292590705000023;1;0;145714;145714;0;12;40;55;53;13;2;1;0;0;3;
292590705000024;1;0;172110;172110;0;26;27;39;49;9;1;6;2;1;6;
292590705000025;5;0;17860;17860;0;18;12;7;3;1;0;0;0;0;25;
292590705000026;5;0;38038;38038;0;21;8;24;11;0;0;0;0;0;3;
292590705000027;5;0;28189;28189;0;15;9;11;13;1;0;0;0;0;6;
292590705000028;5;1;28151;28046;105;15;13;12;10;1;0;0;0;0;0;
292590705000029;5;1;55001;54491;510;25;16;17;11;3;0;2;0;0;1;
292590705000030;5;1;40440;40040;400;11;18;15;21;1;0;0;0;0;1;
292590705000031;5;1;60944;59924;1020;45;27;26;15;2;0;0;0;0;2;
292590705000032;5;0;46810;46810;0;21;13;28;13;1;1;0;0;0;2;
292590705000033;5;0;16486;16486;0;9;11;9;8;0;0;0;0;0;13;
292590710000001;1;0;169869;169869;0;21;23;53;59;18;4;2;0;0;9;
292590710000002;1;0;216547;216547;0;10;24;50;75;33;3;4;0;0;1;
292590710000003;8;0;103616;103616;0;78;17;48;39;8;0;0;0;0;12;
292590710000004;8;0;38404;38404;0;31;8;16;16;1;0;0;0;0;9;
292590710000005;5;0;58428;58428;0;17;12;22;30;3;0;0;0;0;4;
292590710000006;8;0;69219;69219;0;45;29;35;25;0;0;0;0;0;45;
292590710000007;5;0;89275;89275;0;37;21;40;33;6;2;0;0;0;27;
292590710000008;8;0;29029;29029;0;9;5;10;14;3;1;0;0;0;3;
292590710000009;5;0;179700;179700;0;77;51;79;63;7;1;0;2;0;39;
292590710000010;8;0;44222;44222;0;3;7;11;12;3;1;1;1;0;0;
292590710000011;8;0;20640;20640;0;14;8;6;11;0;0;0;0;0;1;
292590710000012;8;0;33426;33426;0;24;12;13;16;4;0;0;0;0;1;
